id,hours_type,mon_start,mon_end,mon_overnight,tues_start,tues_end,tues_overnight,wed_start,wed_end,wed_overnight,thurs_start,thurs_start,thurs_overnight,fri_start,fri_end,fri_overnight,sat_start,sat_end,sat_overnight,sun_start,sun_end,sun_overnight
B4zJ1rOroLTvb5LpMlNjTA,REGULAR,1700,2330,False,1700,2330,False,1700,2330,False,1700,2330,False,1700,2330,False,1000,2330,False,1000,2330,False
MVfW9obIIYKyndv41vMavQ,REGULAR,1130,2200,False,1130,2200,False,1130,2200,False,1130,2200,False,1130,2200,False,1130,2200,False,1130,2000,False
YwtjSs7ul_6RX1WnWglxIA,REGULAR,1200,0000,False,1200,0000,False,1200,0000,False,1200,0000,False,1200,0000,False,1200,0000,False,1200,0000,False
QAQyK15EvzNl1oIMLQ_J4A,REGULAR,0930,2200,False,0930,2200,False,0930,2200,False,0930,2200,False,0930,2200,False,0930,2200,False,0930,2200,False
6UN-aw4UdPePD97jiboMbQ,REGULAR,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1000,0100,True,1000,0100,True
xoYHXN7aTMAFB5flzIT-ag,REGULAR,,,,1600,2100,False,1600,2100,False,1600,2100,False,1600,2100,False,1600,2100,False,1600,2100,False
zJf6Zl976zlcu1o8vv5UAQ,REGULAR,,,,1600,2300,False,1600,2300,False,1600,2300,False,1600,0100,True,1700,0100,True,,,
2mYabDGiwYidfct2Z7lFHA,REGULAR,,,,,,,1100,2200,False,1100,2200,False,1100,2300,False,1100,2300,False,1100,2200,False
tCwvQQwNCFNuxAWAHL550w,REGULAR,1130,0000,False,1130,0000,False,1130,0100,True,1130,0100,True,1130,0200,True,1000,0200,True,1000,0100,True
S4J69K-FCSAgodmPjCqQjQ,REGULAR,,,,,,,1700,2200,False,1700,2200,False,1700,0000,False,1700,0000,False,1700,2200,False
HatHuBZ4mwNBbHSeC32p1A,REGULAR,,,,,,,1630,2100,False,1630,2100,False,1630,2100,False,1630,2100,False,1630,2100,False
M_0hAzKIjAoEzg9geMlrHg,REGULAR,0630,0000,False,0630,0000,False,0630,0000,False,0630,0000,False,0630,0100,True,0700,0100,True,0700,0000,False
q938FdEM90fl4wuiVYL-Ew,REGULAR,,,,1600,2100,False,1600,2100,False,1600,2100,False,1600,2100,False,1600,2100,False,1600,2000,False
JzFweQSjdivBYiLA96UF5Q,REGULAR,1100,2300,False,1100,2300,False,1100,2300,False,1100,2300,False,1100,2300,False,1100,2300,False,1100,2300,False
nvSIoGq_vt_VTrJBqgF4Gg,REGULAR,1600,0100,True,1600,0100,True,1600,0100,True,1600,0100,True,1600,0100,True,1600,0100,True,,,
wi1WvjRXaRaQF9Lvj3kDjg,REGULAR,1600,2200,False,1600,2200,False,1600,2200,False,1600,2200,False,1600,2230,False,1600,2230,False,1600,2100,False
Zk2hzvQKq065gTwvAsFt8A,REGULAR,1600,0200,True,1600,0200,True,1600,0200,True,1600,0200,True,1600,0200,True,1600,0200,True,1600,0200,True
GeH-0kjRmRDkO5N6-6ySdg,REGULAR,1000,0100,True,1000,0100,True,1000,0100,True,1000,0100,True,1000,0200,True,1000,0200,True,1200,0100,True
gM4sz4LasKhCtkgIFI56UA,REGULAR,1130,2130,False,1130,2130,False,1130,2130,False,1130,2130,False,1130,2200,False,1030,2200,False,1030,2100,False
aeTSZOU2hwStTwteuwJkVA,REGULAR,1600,2200,False,1600,2200,False,1600,2200,False,1600,2200,False,1100,0030,True,1000,0030,True,1000,2200,False
PNuPnJSwGBaqvD3fUKo4Ow,REGULAR,1600,0000,False,1600,0000,False,1600,0000,False,1600,0100,True,1500,0100,True,1130,0100,True,1000,2300,False
y0n1XazerJISK3bhspN-og,REGULAR,1030,1900,False,,,,,,,1300,2200,False,1300,2200,False,1300,0200,True,1300,1900,False
QhhOFdwFrgHFjrUYlI67IA,REGULAR,1700,2230,False,1700,2230,False,1700,2230,False,1700,2230,False,1200,2300,False,1200,2300,False,1100,2200,False
uxaLFWos3_BGTXtQNEuZuQ,REGULAR,0800,0100,True,0800,0100,True,0800,0100,True,0800,0100,True,0800,0100,True,0800,0100,True,0900,0000,False
KTYNXnLKrd-0sBvaVwUYSw,REGULAR,,,,1700,2100,False,1700,2100,False,1700,2100,False,1700,2100,False,1700,2100,False,,,
ek-lwfIZ7b-K31w_x0EzjA,REGULAR,1600,2300,False,1600,2300,False,1600,2300,False,1200,2300,False,1200,0000,False,1100,0000,False,1100,2100,False
WLYDPoWGriHWtf4BmRVx2Q,REGULAR,1630,0200,True,1630,0200,True,1630,0200,True,1630,0200,True,1630,0200,True,1300,0200,True,1300,0200,True
FrpCL_7B9UsbjZEvV_g15A,REGULAR,1600,2300,False,1600,2300,False,1600,2300,False,1600,2300,False,1600,0000,False,1200,0000,False,1200,2300,False
gvdQwBeV6bOCOvTKxVmTcg,REGULAR,,,,1600,2300,False,1600,2300,False,1600,2300,False,1600,2300,False,1600,2300,False,,,
Mp581j2A1NMg8XgU9S9thw,REGULAR,1700,2200,False,,,,1700,2200,False,1700,2200,False,1200,2200,False,1000,2200,False,1000,2200,False
438xwnZ_j61hX7ymJsApVQ,REGULAR,1600,2300,False,1600,2300,False,1600,2300,False,1600,2300,False,1600,0000,False,1200,0000,False,1200,2300,False
LNS4vQq-j5VCiPbM19gl9g,REGULAR,1700,0100,True,1700,0100,True,1700,0100,True,1700,0100,True,1700,0100,True,1700,0100,True,1600,0000,False
6uuWg3RYUYzrLePphT3PQw,REGULAR,1100,0030,True,1100,0030,True,1100,0030,True,1100,0030,True,1100,0030,True,1100,0030,True,1100,0030,True
1aQpK-diOf5B2aA17F8GZw,REGULAR,,,,,,,1600,0000,False,1600,0000,False,1600,0000,False,1600,0000,False,1600,0000,False
xiHvrOv3lYI4_8bvZEljwQ,REGULAR,0900,0100,True,0900,0100,True,0900,0100,True,0900,0100,True,0900,0100,True,0900,0100,True,,,
d5fNA093GOD5NpII4OENuQ,REGULAR,1600,2100,False,1600,2100,False,1600,2100,False,1600,2100,False,1600,2200,False,1600,2200,False,,,
Ec8WyaAwJdcQd2Exea0MIA,REGULAR,1600,0100,True,1600,0100,True,1600,0100,True,1600,0100,True,1600,0100,True,1000,0100,True,1000,0100,True
bRGkwKjBKrQIgDgkK9RkQA,REGULAR,1130,2100,False,1130,2100,False,1130,2100,False,1130,2100,False,1130,2200,False,1700,2200,False,1600,2100,False
K8qPnx9EUWhQ-NkRYw-q7A,REGULAR,1600,0200,True,1200,0200,True,1200,0200,True,1200,0200,True,1200,0200,True,1500,0200,True,1500,0200,True
2CigAh1ZFBpko2C96fy93g,REGULAR,0700,2200,False,0700,2200,False,0700,2200,False,0700,2200,False,0700,2300,False,0700,2300,False,0700,2200,False
KxwvG_l_bRJUTC8SUOHcRA,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True
9jStwuAp2D0gdMFe6FNrTw,REGULAR,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True
gsET9P93IJUj7eViFF35NA,REGULAR,1500,2200,False,1200,2200,False,1200,2200,False,1200,2200,False,1200,2200,False,1130,2200,False,1130,2200,False
-p3SYaAiLKFc914fKyEPTA,REGULAR,1600,0100,True,1600,0100,True,1600,0100,True,1600,0100,True,1600,0200,True,1000,0200,True,1000,0100,True
EqniJ93DOeBjQo83E_Xd3g,REGULAR,1700,2300,False,1700,2300,False,1700,2300,False,1700,2300,False,1700,0200,True,1700,0200,True,1700,2300,False
wg9du0dlKjnsSTDSKQL5wg,REGULAR,,,,1700,2100,False,1700,2100,False,1700,2100,False,1700,2100,False,1700,2100,False,,,
c2yujgH3HUSFMi8ktiCmrw,REGULAR,,,,,,,1700,0100,True,1700,0100,True,1700,0200,True,2000,0200,True,,,
lrgGdVjP9iVYOXP-357fsA,REGULAR,1130,0100,True,1130,0100,True,1130,0100,True,1130,0200,True,1130,0200,True,1000,0200,True,1000,0100,True
XT2R-fYEGyus1MP39u2aaw,REGULAR,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2300,False,1100,2300,False,1100,2300,False
Msh7LxQIyT80_NHYW3TJtw,REGULAR,1730,2200,False,1730,2200,False,1730,2200,False,1730,2200,False,1730,2200,False,1730,2200,False,0700,1200,False
jISD9TeLpnWOwVxAUafaJA,REGULAR,1100,2330,False,1100,2330,False,1100,2330,False,1100,2330,False,1100,0030,True,1100,0030,True,1100,2330,False
FeQRtvoJy9mymH3tLhULeA,REGULAR,0700,2200,False,0700,2200,False,0700,2200,False,0700,2200,False,0700,2300,False,0700,2300,False,0700,2200,False
Goxa2_7dOZo6z8SqSy-F1w,REGULAR,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2300,False,1100,2300,False,1100,2200,False
EwKnLuWAWT4wD_LOjRdGew,REGULAR,1200,2100,False,1200,2100,False,1200,2100,False,1200,2100,False,1200,2100,False,1200,2100,False,1200,2100,False
0_Gasj4t2pH5mNvYyBDPaQ,REGULAR,1700,0000,False,1700,0000,False,1200,0000,False,1200,0200,True,1200,0200,True,1100,0200,True,1100,0000,False
sN2G7DGRc_whgIcZf7FHdA,REGULAR,1100,2000,False,1100,2000,False,1100,2000,False,1100,2000,False,1100,2000,False,1100,2000,False,,,
UBnYZaeTqDOunjNFlIKsFw,REGULAR,,,,1600,0000,False,1600,0200,True,1600,0200,True,1130,0200,True,1100,0200,True,1000,0000,False
l2nLuCGaadfqDTvaEqk5bw,REGULAR,1100,2100,False,1100,2100,False,1100,2100,False,1100,2100,False,1100,2130,False,1100,2130,False,1100,2030,False
26Y_Lxwc_qJWj22jBTyB0g,REGULAR,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1030,0100,True,1030,0100,True
F9CV9OuIhW-pm-PKKFXVBA,REGULAR,0630,1100,False,1600,2100,False,1600,2100,False,1600,2100,False,1600,2100,False,1600,2100,False,0700,1100,False
Mj9P_ON9YPDmFV4GJXYYYA,REGULAR,1130,2100,False,1130,2100,False,1130,2100,False,1130,2100,False,1130,2200,False,1130,2200,False,1130,2100,False
7lJXIkwfd-SmYGaQhg2zRg,REGULAR,1100,2300,False,1100,2300,False,1100,2300,False,1100,0000,False,1100,0100,True,1000,0100,True,1000,2300,False
lKWxxaWmMETMnlPmEQjGZw,REGULAR,,,,1600,2300,False,1600,2300,False,1600,2300,False,1600,0100,True,1600,0100,True,1200,2300,False
seC9cfU7It8mbczK442HAw,REGULAR,1130,2100,False,1130,2100,False,1130,2100,False,1130,2100,False,1130,2200,False,1130,2200,False,1130,2100,False
LGCC_NYgWz9qUFyYqeS89g,REGULAR,1500,2130,False,1500,2130,False,1500,2130,False,1500,2130,False,1200,2200,False,1200,2200,False,1200,2200,False
u6Va-gVtTh_3JC78MvvYVg,REGULAR,1600,0000,False,1600,0000,False,1600,0000,False,1200,0100,True,1200,0100,True,1100,0100,True,1100,0000,False
bpuQzgbzKohXD8MuE6ZCaw,REGULAR,0630,0030,True,0630,0030,True,0630,0030,True,0630,0030,True,0630,0030,True,0630,0030,True,0630,0030,True
w2QQiZN5tXZ5CD4XKLnu7g,REGULAR,1200,0100,True,1200,0100,True,1200,0100,True,1200,0100,True,1200,0200,True,1200,0200,True,1200,0100,True
Z0UrDOz1zYGjibAzdjMWlw,REGULAR,,,,,,,1630,2200,False,1630,2200,False,1630,2200,False,1200,2230,False,1630,2200,False
WRv36_xwynru5AFVEyCOkw,REGULAR,1200,2100,False,,,,1200,2100,False,1200,2100,False,1200,2200,False,1200,2200,False,1100,2030,False
F_1OOxF--SnAIquhq8Ohjw,REGULAR,,,,,,,,,,1700,2100,False,1700,2100,False,1700,2100,False,1700,2100,False
S_T-0KCy0dQSEMFFk2o-Vg,REGULAR,1100,2300,False,1100,2300,False,1100,2300,False,1100,2300,False,1100,0100,True,1100,0100,True,1100,2300,False
jEF3IUxw1ZsGQD8xz7V7Ng,REGULAR,1100,2100,False,1100,2100,False,1100,2100,False,1100,2100,False,1100,2130,False,1100,2130,False,1100,2030,False
1m24sCgIRmzaQU1WhQ9eWA,REGULAR,,,,1700,2100,False,1700,2100,False,1130,2100,False,1130,2200,False,1130,2200,False,,,
qW7qHxfQT2ph_Iamg3c91g,REGULAR,,,,1700,2200,False,1700,2200,False,1600,2300,False,1600,0100,True,1600,0100,True,1000,2200,False
VWrRmfeal9Y1Pk4gyn-N1w,REGULAR,,,,1700,2100,False,1700,2100,False,1700,2100,False,1700,2100,False,1700,2100,False,,,
md-gww5Mc9aRNzuv9e3Bsg,REGULAR,1400,2200,False,1400,2200,False,1400,2200,False,1400,2200,False,1400,2200,False,1400,2200,False,1400,2200,False
EN-8RlzC__aR79cSJ6ewAQ,REGULAR,1630,2100,False,1630,2100,False,1630,2100,False,1630,2100,False,1630,2130,False,1630,2130,False,1630,2100,False
mzeUf40nQ-KEJPqgQmPV8w,REGULAR,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True
3F5TXK8dL72UqwIE9OlNnA,REGULAR,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True
5P5ycXMBRKvIZaEAKTdBBg,REGULAR,,,,,,,1700,0100,True,1700,0100,True,1700,0100,True,1700,0100,True,1700,0100,True
anW_8E2ecPzOMKoiR-qsyw,REGULAR,1600,2200,False,1600,2200,False,1600,2200,False,1600,2200,False,1600,2200,False,1200,2200,False,1200,2200,False
_GnowT79JmzKvg5SHecykw,REGULAR,1130,2100,False,1130,2100,False,1130,2100,False,1130,2100,False,1130,2200,False,1130,2200,False,1130,2100,False
7l4W45Y7BwJpD2sytYNXgQ,REGULAR,1600,2200,False,1600,2200,False,1600,2200,False,1600,2200,False,1600,2300,False,1600,2300,False,1600,2100,False
M8zFxiaDmq9vZeFw7nZOVg,REGULAR,,,,1600,2000,False,1600,2000,False,1600,2000,False,1600,2100,False,1600,2100,False,1600,2000,False
Q399JsTaCKmokcmWXyoQUQ,REGULAR,,,,1600,2100,False,1600,2100,False,1600,2200,False,1600,2200,False,1600,2200,False,1600,2100,False
zMDMx_QggIRrxF4jz0eJSw,REGULAR,1130,2200,False,1130,2300,False,1130,2300,False,1130,2300,False,1130,2300,False,1130,2300,False,1130,2200,False
TF56t7oVHky0nU8iyGr8gw,REGULAR,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True
1lJ-a4dK59pRLHcibgdKGg,REGULAR,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1200,0000,False
XgR_JOWMTpd0xJeFq_tc-g,REGULAR,1600,0000,False,1600,0000,False,1600,0000,False,1600,0000,False,1600,2100,False,1600,2100,False,1600,0000,False
F6MfpZNj2aP-0PouHw5lvw,REGULAR,,,,,,,,,,2200,0200,True,2200,0200,True,2200,0200,True,,,
eqr5t-Py3oOhIuukz27dEA,REGULAR,1100,0000,False,1100,0000,False,1100,0000,False,1100,0000,False,1100,0100,True,1100,0100,True,1100,0000,False
x-iRlAiQuJGqkiSODO7Kfg,REGULAR,,,,,,,,,,1630,2230,False,1300,2230,False,1300,2230,False,1330,2000,False
Kiqu0GIYLOfxyp-dbvvsmw,REGULAR,1000,0100,True,1000,0100,True,1000,0100,True,1000,0100,True,1000,0100,True,1000,0100,True,1000,0100,True
bCe4zMLMfg09FN3qCON0CQ,REGULAR,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1000,0100,True,1000,0100,True
VBva_VWd3sXCYwi-oSIy7g,REGULAR,,,,1700,2300,False,1700,2300,False,1700,2300,False,1700,0000,False,1700,0000,False,1700,2300,False
Bj5UBrE4YSpeojZZGIPeZQ,REGULAR,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,,,
lIDR_8ZuG7WvAaXaavreGg,REGULAR,1100,2300,False,1100,2300,False,1100,2300,False,1100,2300,False,1100,0000,False,1100,0000,False,1100,2300,False
yoem-KW_Jln0LqsdLwLeUQ,REGULAR,,,,,,,1700,2300,False,1700,2300,False,1100,0100,True,1000,0100,True,1000,2200,False
y8jKzRjiFy1pQfq8JVfMfA,REGULAR,1000,2200,False,1000,2200,False,1000,2200,False,1000,2200,False,1000,2200,False,1000,2200,False,1000,2200,False
0DpES2hzTIP86u1AYwv83w,REGULAR,1600,2200,False,1600,2200,False,1600,2200,False,1200,2200,False,1200,0000,False,1000,0000,False,1000,2200,False
3UHLX26d_iPERGVzxfVLXQ,REGULAR,1600,2100,False,1600,2100,False,1600,2100,False,1600,2100,False,1600,2100,False,1100,2100,False,1200,2100,False
sqlQoONRTiQ0OPW3aAgs1w,REGULAR,1600,2300,False,1600,2300,False,1600,2300,False,1600,2300,False,1600,2300,False,1200,2300,False,1200,2300,False
cUxqEaLLXkRHlfyAX1Z6fg,REGULAR,,,,,,,1600,2200,False,1600,2200,False,1600,2200,False,1600,2200,False,1600,2200,False
wQRvDeKs1mJs8MddPYXqRQ,REGULAR,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,1700,2300,False,1200,2300,False,1700,2100,False
BNHywyVhZNdyOu3bcqbyhg,REGULAR,1100,2130,False,1100,2130,False,1100,2130,False,1100,2230,False,1100,2230,False,1100,2230,False,1100,2100,False
DLNc1s9SIOhsCngxvTyqyg,REGULAR,0630,2230,False,0630,2230,False,0630,2230,False,0630,0000,False,0630,0000,False,0630,0000,False,,,
40tVXCga2f1xa13cUd8Yog,REGULAR,0800,2100,False,0800,2100,False,0800,2100,False,0800,2100,False,0800,2100,False,,,,,,
naaaoYjlln77ZjsN8ql4cg,REGULAR,,,,1600,2100,False,1600,2130,False,1600,2130,False,1600,0000,False,1400,0000,False,1400,2100,False
rlnEm-mJWGR0q807Ei_NHw,REGULAR,1130,2230,False,1130,2230,False,1130,2230,False,1130,2230,False,1130,2230,False,1130,2230,False,1130,2230,False
BwMgGcFcoW-MBl4lSs2rww,REGULAR,0600,2300,False,0600,2300,False,0600,2300,False,0600,2300,False,0600,2300,False,0600,2300,False,0600,2300,False
-C1gES7-4-PlFLi8xFFMvw,REGULAR,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False
VlXOIzTFaEwF--oPFzfDkA,REGULAR,1100,2130,False,1100,2130,False,1100,2130,False,1100,2130,False,1100,2200,False,1100,2200,False,1100,2100,False
BYSyGNYhIqo0_75_s8OLpA,REGULAR,1200,2200,False,,,,1200,2200,False,1200,2200,False,1200,2230,False,1200,2230,False,1200,2200,False
DrQgIMe9fKfNvvHoXO8Y0w,REGULAR,,,,1600,0000,False,1600,0000,False,1600,0000,False,1600,0030,True,1600,0030,True,,,
rJ0-X1-ZZ-GEd4c3BmWcmg,REGULAR,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False
IMvYStWCvpzqiKxcCZT2WA,REGULAR,,,,1630,2100,False,1630,2100,False,1630,2100,False,1630,2200,False,1630,2200,False,,,
tQmz0EYJ00iAHjIQAqj36Q,REGULAR,1000,1700,False,1000,1700,False,2300,0200,True,2300,0200,True,2300,0200,True,2300,0200,True,,,
2JonVpR8n4rF8qbFnUpAcA,REGULAR,,,,1700,2100,False,1700,2100,False,1700,2100,False,1700,2130,False,1700,2130,False,,,
5ruGfyUB9m2YoRIR8MPVJQ,REGULAR,0000,0000,True,0000,0000,True,0000,0000,True,0000,0000,True,0000,0000,True,0000,0000,True,0000,0000,True
p4lNrHvbmOOkp4wGQpyLDA,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True
YRMlhKB5GNzi-ayda7DWaA,REGULAR,1600,2130,False,1600,2130,False,1600,2130,False,1600,2130,False,1600,2230,False,1200,2230,False,1200,2130,False
kljvtlkSLkOXSBEeS2SVrA,REGULAR,1000,2000,False,1000,2000,False,,,,1000,2000,False,1000,2000,False,1000,2000,False,1000,2000,False
vnZroyJFiA_uppO9ClVclw,REGULAR,1700,0100,True,1700,0100,True,1700,0100,True,1700,0100,True,1700,0100,True,1700,0100,True,1700,0100,True
Z-Nr9Tw2asMk1jmnEeHBbw,REGULAR,1115,2100,False,1115,2100,False,1115,2100,False,1115,2100,False,1115,2200,False,1115,2200,False,1200,2100,False
Ly94YK6oyke0snic78jvGA,REGULAR,1630,2030,False,1215,2145,False,1630,2145,False,1215,1545,False,1215,2145,False,1215,2145,False,1215,2145,False
26X1cTdgOnyfKGLoRiqhmQ,REGULAR,1700,0100,True,1700,0100,True,1700,0100,True,1700,0100,True,1700,0100,True,1300,0100,True,1200,2300,False
KhcJ4jcLos6Kd42pL9iZLA,REGULAR,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2300,False,1100,2300,False,1000,2200,False
9mClygXHgT32dBxwBvGLww,REGULAR,0630,1100,False,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,0700,1200,False
whrxNVNwY3BLb2SYPWsX0A,REGULAR,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2300,False,1100,2300,False,1200,2100,False
8xEzPWnw0u5bm7sXavEiUw,REGULAR,,,,1600,2300,False,1600,2300,False,1600,2300,False,1600,2300,False,1600,2300,False,1600,2100,False
syquaI-x_U4BixYXGufUSg,REGULAR,,,,1600,2100,False,1600,2100,False,1600,2100,False,1600,2200,False,1600,2200,False,,,
VZVPXWXpeKCqzVJepzhjmg,REGULAR,1130,2130,False,1130,2130,False,1130,2130,False,1130,2130,False,1130,2230,False,1130,2230,False,1030,2130,False
pweAOylTmRWYDV2AlggCNg,REGULAR,,,,,,,1600,2100,False,1600,2100,False,1600,2200,False,1500,2200,False,1500,2200,False
Sazc1goJzuxaQgluXH8-gQ,REGULAR,,,,1600,2300,False,1600,2300,False,1600,2300,False,1600,2300,False,1600,2300,False,,,
hewGudgB-tUk2ADWsUIHlg,REGULAR,1130,2100,False,1130,2100,False,1130,2100,False,1130,2100,False,1100,2200,False,1130,2200,False,1130,2100,False
VNeFLDO99aXu-jaOIl6Vbw,REGULAR,1600,2130,False,1600,2130,False,1600,2130,False,1600,2130,False,1600,2200,False,1600,2200,False,1600,2130,False
UHlWc6xjkMzp46sQ0t9Crw,REGULAR,1130,2100,False,1130,2100,False,1130,2100,False,1130,2100,False,1130,2200,False,1130,2200,False,1130,2100,False
L2zm50qWyTTqgdESwal6Xg,REGULAR,,,,1600,2200,False,1600,2200,False,1600,2200,False,1700,2300,False,1700,2300,False,0700,1200,False
R9Toci4ercJanvzQ24r7Xw,REGULAR,1600,2100,False,1600,2100,False,1600,2100,False,1600,2100,False,1130,2200,False,1600,2200,False,,,
frKpQpQC0hTAFy85ns923w,REGULAR,,,,1600,2300,False,1600,2300,False,1200,2300,False,1200,0000,False,1200,0000,False,1200,2000,False
7M6tbueoJc_TX4ut_qp5HA,REGULAR,0700,2200,False,0700,2200,False,0700,2200,False,0700,2200,False,0700,2300,False,1300,2300,False,0700,2200,False
yE-L6UojGwslXb_IWuqL2g,REGULAR,1130,2130,False,1130,2130,False,1130,2130,False,1130,2130,False,1130,2230,False,1100,2230,False,1100,2130,False
2sv_Enskt7Gt9vXyxlE3aA,REGULAR,1130,2200,False,1130,2200,False,1130,2200,False,1130,2200,False,1130,2300,False,1130,2300,False,1130,2200,False
-gMHZHFokeV0B5nL86AD-w,REGULAR,,,,1700,0000,False,1700,0000,False,1700,0100,True,1700,0100,True,1500,0100,True,1600,2200,False
8oofaDz2nL0gzvAXaLbR4w,REGULAR,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True
yngIcg8mi-XPTAOocYGIJg,REGULAR,1600,0000,False,1600,0000,False,1600,0000,False,1600,0100,True,1600,0200,True,1000,0200,True,1000,0000,False
KdPIqoR5NqpcnOAKZZEONQ,REGULAR,,,,1600,2200,False,1600,2200,False,1600,2200,False,1600,0000,False,1600,0000,False,,,
jYx2M08cO0XNxq8HSbYaZQ,REGULAR,1130,2200,False,1130,2300,False,1130,2300,False,1130,2300,False,1130,2300,False,1130,2300,False,1100,2100,False
ZqKZn2gPC1vdOCnT_jpJ1Q,REGULAR,1700,2100,False,1700,2100,False,1700,2100,False,1700,2100,False,1700,2200,False,1700,2200,False,1700,2100,False
CqFaTLqrO7li9Yb37wqM5g,REGULAR,1600,2200,False,1600,2200,False,1600,2200,False,1600,2200,False,1600,2300,False,1200,2300,False,1200,2200,False
9tEBtu2x3LZFB5eSJebh7g,REGULAR,1200,2100,False,1200,2100,False,1200,2130,False,1200,2130,False,1200,2200,False,1200,2200,False,1200,2100,False
oIzfAg8hEkzVrxTJaIfoPQ,REGULAR,,,,,,,,,,1700,0100,True,1700,0100,True,1700,0100,True,1700,0100,True
gJYD0JUYJUrF_98isnn0ig,REGULAR,,,,,,,,,,1600,0000,False,1600,0200,True,1600,0200,True,1100,1500,False
8UcBp8iVGieSEo5LQOQPFA,REGULAR,,,,1700,2100,False,1700,2100,False,1200,2100,False,1200,2200,False,1200,2200,False,1200,2000,False
VmTM6BGkDSCxDJvSYdRVAA,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0200,True,1100,0200,True,1100,0200,True,1100,0100,True
9Bt9MMtmjPB6IykEMrFB7A,REGULAR,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1000,0100,True
WI-04gXZls3TM8rTAhMW_g,REGULAR,1600,0100,True,1600,0100,True,1600,0100,True,1600,0100,True,1030,0100,True,0900,0100,True,0900,0000,False
-1zizZSnCkUHCn_CH49f8A,REGULAR,,,,,,,1600,0000,False,1600,0100,True,1600,0100,True,1600,0100,True,1600,0000,False
t5M8onOS6nIQevoLVmy2fQ,REGULAR,1600,2300,False,1600,2300,False,1600,2300,False,1600,2300,False,1600,2300,False,1100,1500,False,1600,2300,False
-iQO1GmmIReyXyFRYuA8Pw,REGULAR,0700,2300,False,0700,2300,False,0700,2300,False,0700,2300,False,0700,2300,False,0700,2300,False,0700,2300,False
Emc4P_0RqKZOnqiugj-P4w,REGULAR,1130,2200,False,1130,2200,False,1130,2200,False,1130,2300,False,1130,2300,False,1000,2300,False,1000,2200,False
C2-TNtNc___1tkYAmPgmWQ,REGULAR,0600,2100,False,0600,2100,False,0600,2100,False,0600,2100,False,0600,2100,False,0600,2100,False,0600,1300,False
PwBCC_agCOk_6nAYguKZeQ,REGULAR,1400,0000,False,1400,0000,False,1400,0000,False,1400,0000,False,1400,0000,False,1200,0000,False,1200,0000,False
j26j_w7dt3YiSqyBZBwadg,REGULAR,1000,1700,False,,,,,,,1000,1700,False,1000,1700,False,1000,1700,False,1000,1700,False
1PETTG5wOUtagED0o1M5tg,REGULAR,,,,1700,2230,False,1700,2230,False,1700,2230,False,1700,2330,False,1700,2330,False,1700,2100,False
KOXi-uBVU7vzjVghYcpb-Q,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,2330,False
qAcX0Goh_Dv8V838imuubA,REGULAR,,,,,,,1615,2300,False,1615,2300,False,1615,0100,True,1100,0100,True,1100,0100,True
OS1Za1kPBk8z4s02ELPxZA,REGULAR,0700,2130,False,0700,2130,False,0700,2130,False,0700,2130,False,0700,2130,False,0700,2130,False,0700,2130,False
TacbXp9d2nsKLF8RlZH9sA,REGULAR,1130,2300,False,1130,2300,False,1130,2300,False,1130,2300,False,1130,2300,False,1130,2330,False,1200,2300,False
